"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.787158258E2,-1.014430812E0,-3.067205210E-1,-2.825971019E-1
7.787258888E2,-9.316335808E-1,-3.111148497E-1,8.887943208E-2
7.787359518E2,-1.072753938E0,-1.610076146E-1,-2.495772904E-1
7.787460148E2,-1.197649733E0,-1.411539786E-1,-3.359342337E-2
7.787560768E2,-1.141489127E0,-1.933294147E-1,-5.666700411E-1
7.787661398E2,-9.898795963E-1,-1.950074194E-1,5.215231043E-1
7.787762026E2,-1.269736912E0,-1.977741757E-1,-3.831054765E-1
7.787862656E2,-9.870714710E-1,-3.199790825E-1,2.381155783E-1
7.787963286E2,-1.272359096E0,-3.118521836E-1,-7.623617309E-1
7.788063916E2,-9.658594537E-1,-2.124185273E-1,6.123736328E-1
7.788164536E2,-1.731824093E0,-2.449829869E-1,-6.143792278E-1
7.788265166E2,-1.225356619E0,-2.098185629E-1,7.657285577E-1
7.788365796E2,-1.373069638E0,-2.391234921E-1,-5.482343549E-1
7.788466426E2,-1.345073316E0,-1.269839823E-1,9.037778109E-1
7.788567056E2,-1.529030959E0,-1.724101236E-1,-6.174653882E-1
7.788667686E2,-1.290519378E0,-2.379044938E-1,1.456816238E-1
7.788768306E2,-1.398580602E0,-2.519283096E-1,-4.090349543E-1
7.788868936E2,-1.689522119E0,-3.708640382E-2,5.744088310E-1
7.788969566E2,-1.253197186E0,-2.493954420E-1,-2.830268723E-1
7.789070196E2,-1.312688804E0,-7.554968074E-2,1.521439666E-1
7.789170826E2,-1.534664021E0,-1.144776651E-1,-2.516489589E-1
7.789271456E2,-1.343439604E0,-2.292260563E-1,-3.500751400E-1
7.789372086E2,-1.355037264E0,-3.694943279E-1,-4.213597155E-1
7.789472706E2,-1.169279920E0,-2.612752301E-1,1.440560979E-1
7.789573336E2,-1.382003891E0,-1.997878106E-1,-1.846509773E-1
7.789673966E2,-1.220604586E0,-1.393584448E-1,9.062687248E-1
7.789774596E2,-8.950019442E-1,-3.033136408E-1,-6.285055161E-2
7.789875226E2,-1.428787318E0,-1.809099287E-2,9.304118782E-1
7.789975856E2,-1.410958572E0,-2.278344190E-1,5.050298631E-2
7.790076476E2,-9.171446921E-1,-8.703346610E-2,6.443041080E-1
7.790177106E2,-1.273113679E0,-5.839921251E-2,4.229700387E-1
7.790277736E2,-1.689931570E0,-2.629066032E-1,-1.748446119E-1
7.790378366E2,-1.177539039E0,-2.773550731E-1,6.860655069E-2
7.790478996E2,-1.229305609E0,-2.882317713E-1,-1.148743987E-2
7.790579626E2,-1.609326533E0,-1.189254959E-1,5.015788364E-1
7.790680256E2,-1.795043457E0,-1.015464015E-1,-2.267047369E-1
7.790780876E2,-1.116456393E0,-9.400714785E-2,4.308269423E-1
7.790881506E2,-1.582168701E0,-1.923723717E-1,-4.438445985E-1
7.790982136E2,-1.739292595E0,-2.507309461E-1,1.946789521E-1
7.791082766E2,-1.443876058E0,-2.272024812E-1,6.945732057E-2
7.791183396E2,-9.278851502E-1,-2.970610669E-1,3.068443358E-1
7.791284026E2,-1.710607909E0,-1.584260689E-1,-1.771004677E-1
7.791384646E2,-1.641132755E0,-2.586461757E-1,-7.311650813E-2
7.791485276E2,-1.226344433E0,-2.882134987E-1,-2.977788126E-1
7.791585906E2,-1.237743579E0,-2.126886687E-1,2.161855960E-1
7.791686536E2,-1.552411197E0,-2.261678164E-1,-1.334890097E-1
7.791787166E2,-1.222321110E0,-9.756649420E-2,1.047055060E-1
7.791887796E2,-1.012152445E0,-3.196615787E-1,-1.415815562E-1
7.791988416E2,-1.298770823E0,-1.673619300E-1,2.041075873E-1
7.792089046E2,-1.307514603E0,-3.229504913E-1,1.597342372E-2
7.792189676E2,-1.204707980E0,-1.772659439E-1,3.986514688E-2
7.792290306E2,-1.165919891E0,-1.991735606E-1,-1.298602277E-1
7.792390936E2,-1.447363337E0,-1.102890122E-1,3.596797764E-2
7.792491566E2,-1.371144150E0,-2.451589881E-1,-5.023454064E-1
7.792592196E2,-1.233353782E0,-1.420364696E-1,-3.882387471E-1
7.792692816E2,-1.370030402E0,-2.834022635E-1,-4.264023542E-1
7.792793446E2,-1.392098524E0,-2.974792890E-1,-3.535226583E-1
7.792894076E2,-1.397183117E0,-3.743980953E-1,-5.843485129E-1
7.792994706E2,-1.607609790E0,-2.645142952E-1,-4.896768290E-1
7.793095336E2,-1.459565307E0,-2.684325144E-1,-6.610136962E-1
7.793195966E2,-1.677295883E0,-2.789621803E-1,-8.282551736E-1
7.793296586E2,-1.489498227E0,-2.878101870E-1,-6.475083822E-1
7.793397216E2,-1.570671760E0,-1.952831157E-1,-4.823871052E-1
7.793497846E2,-1.342093429E0,-2.513675617E-1,-1.507517445E-1
7.793598476E2,-1.619833687E0,-2.924071218E-1,-2.805786431E-1
7.793699106E2,-1.492921479E0,-2.787326771E-1,1.747773689E-1
7.793799736E2,-1.360355745E0,-3.424081247E-1,-1.450863773E-1
7.793900356E2,-1.503495876E0,-1.703865485E-1,5.914300758E-1
7.794000986E2,-1.312852965E0,-1.056707351E-1,1.690394962E-1
7.794101616E2,-1.275308724E0,-1.231588800E-1,4.457981533E-1
7.794202246E2,-1.322789138E0,-1.255983384E-1,5.957318723E-2
7.794302876E2,-1.308608617E0,-1.088396336E-1,5.678079093E-1
7.794403506E2,-1.140580762E0,-1.490338326E-1,1.648669231E-1
7.794504136E2,-1.396491099E0,-2.059012207E-1,6.435024548E-1
7.794604756E2,-1.335801971E0,-2.093906929E-1,6.374692976E-2
7.794705386E2,-1.350740145E0,-1.277262864E-1,6.089769852E-1
7.794806016E2,-1.249400004E0,-2.326153949E-1,4.084905785E-1
7.794906646E2,-1.774302360E0,-9.107447684E-2,5.285754311E-1
7.795007276E2,-1.341190765E0,-1.455351511E-1,3.253338164E-1
7.795107906E2,-1.323169354E0,-4.145325065E-2,1.601189840E-1
7.795208526E2,-1.437231282E0,-1.787562530E-1,4.164866459E-1
7.795309156E2,-1.978690760E0,-2.380784485E-1,-2.727878129E-1
7.795409786E2,-1.372957518E0,-3.107825817E-1,3.105234039E-1
7.795510416E2,-1.691536631E0,-3.110366432E-1,-3.089031404E-1
7.795611046E2,-1.788735774E0,-2.736891612E-2,9.783432591E-1
7.795711676E2,-1.729387412E0,-2.433339259E-1,1.624257106E-1
7.795812296E2,-1.422447913E0,-1.159836155E-1,5.850583649E-1
7.795912926E2,-1.814350233E0,-1.821587478E-1,8.461915076E-2
7.796013556E2,-1.372517515E0,-1.465315166E-1,2.676229674E-1
7.796114186E2,-1.436739823E0,-3.654683737E-1,4.758405626E-2
7.796214816E2,-1.459462103E0,-2.385965118E-1,3.817436600E-1
7.796315446E2,-1.451025448E0,-2.644096300E-1,2.253283024E-2
7.796416076E2,-1.383273614E0,-5.609730989E-2,4.505922854E-1
7.796516696E2,-1.116815120E0,-2.524191834E-1,-2.269813102E-1
7.796617326E2,-1.587697097E0,-9.105196506E-2,5.208161759E-1
7.796717956E2,-1.378349089E0,-2.313665758E-1,7.756331563E-3
7.796818586E2,-1.264877291E0,-9.319935501E-2,2.376366913E-1
7.796919216E2,-1.218964223E0,-3.753188856E-1,-4.364659971E-1
7.797019846E2,-1.598499682E0,-2.508052057E-1,-3.712853301E-1
7.797120466E2,-1.338423862E0,-4.302631246E-1,-1.726998532E-1
7.797221096E2,-1.801110528E0,-1.746922919E-1,9.142589450E-2
7.797321726E2,-1.574091065E0,-2.613407189E-1,-2.571330625E-1
7.797422356E2,-1.578708465E0,-6.451993167E-2,-5.784065723E-3
7.797522986E2,-1.610462939E0,-2.132475163E-1,-1.545027333E-1
7.797623616E2,-1.847817064E0,-2.153726868E-1,-3.802648991E-1
7.797724237E2,-1.493291608E0,-3.879417086E-1,-2.410216445E-1
7.797824867E2,-1.723199157E0,-3.124937694E-1,-6.715059400E-2
7.797925497E2,-1.648441628E0,-4.065871637E-1,-3.023565978E-1
7.798026127E2,-1.849634378E0,-1.890036446E-1,-2.616336644E-1
7.798126757E2,-1.312562651E0,-2.912632602E-1,-3.823734051E-1
7.798227387E2,-1.821549325E0,-1.705118251E-1,-2.547789735E-1
7.798328017E2,-1.624671819E0,-1.569049157E-1,-1.001891166E-1
7.798428637E2,-1.511802577E0,-2.186202304E-1,-3.363780373E-1
7.798529267E2,-1.542536420E0,-2.447463208E-1,-4.776590466E-2
7.798629897E2,-1.739279439E0,-3.060454600E-1,-3.747129679E-1
7.798730527E2,-1.653692720E0,-2.466259083E-1,2.182625270E-1
7.798831157E2,-1.198979902E0,-3.005838682E-1,-6.761883903E-1
7.798931787E2,-1.862878176E0,-6.297261223E-2,1.866998416E-1
7.799032407E2,-1.606665173E0,-1.919252059E-1,-2.316099662E-1
7.799133037E2,-1.845598045E0,-2.046991794E-1,-1.864443183E-2
7.799233667E2,-1.404612297E0,-1.298992579E-1,-4.533819920E-1
7.799334297E2,-1.685589281E0,-1.952959795E-1,-2.220795894E-1
7.799434927E2,-1.357236694E0,-3.447028644E-1,-2.030504107E-1
7.799535557E2,-2.014684904E0,-2.940822029E-1,2.086345017E-1
7.799636177E2,-1.658041441E0,-3.152722201E-1,-8.211712718E-2
7.799736807E2,-1.770656767E0,-1.117901386E-1,-1.473556817E-1
7.799837437E2,-1.332768435E0,-2.040698728E-1,7.935548723E-2
7.799938067E2,-1.889918624E0,-2.002576344E-1,4.260105908E-2
7.800038697E2,-1.570966313E0,-1.800664678E-1,4.584187835E-1
7.800139327E2,-1.559202446E0,-1.566315584E-1,1.825085574E-1
7.800239947E2,-1.485156084E0,-1.585291260E-1,5.182334608E-1
7.800340577E2,-1.959809662E0,-1.570924652E-1,-6.542917371E-2
7.800441207E2,-1.527971298E0,-3.835288149E-1,4.373354781E-1
7.800541837E2,-1.568340767E0,-1.969201899E-1,-4.042764902E-3
7.800642467E2,-1.546821552E0,-4.300744057E-2,1.132788105E0
7.800743097E2,-1.772830178E0,-1.388491523E-1,-2.630194545E-1
7.800843727E2,-1.434484698E0,1.043918028E-2,1.020153775E0
7.800944347E2,-1.794524956E0,-2.033737618E-1,-4.363823819E-1
7.801044977E2,-1.413922672E0,-1.431353076E-1,6.773326904E-1
7.801145607E2,-1.757396890E0,-2.217933682E-1,-2.837665451E-1
7.801246237E2,-1.323115852E0,-2.620119792E-1,6.397766089E-1
7.801346867E2,-1.707893924E0,-3.122812231E-1,-6.666422260E-1
7.801447497E2,-1.816258179E0,-1.966936103E-1,5.679248536E-1
7.801548117E2,-1.552924291E0,-2.457413708E-1,-7.167739141E-1
7.801648747E2,-1.658123886E0,-5.037390903E-2,5.888707495E-1
7.801749377E2,-1.612346473E0,-2.344951285E-1,-5.330719399E-1
7.801850007E2,-1.668616715E0,-1.873611617E-1,1.697616273E-1
7.801950637E2,-1.588466883E0,-3.020335391E-1,-5.962335634E-1
7.802051267E2,-1.747396982E0,-2.134331654E-1,-3.602259064E-1
7.802151887E2,-1.595432817E0,-3.853315115E-1,-2.480307019E-1
7.802252517E2,-1.798799124E0,-2.296075872E-1,-5.522227407E-2
7.802353147E2,-1.450243675E0,-2.116133657E-1,1.554821420E-1
7.802453777E2,-1.585534066E0,-1.936773241E-2,1.089780664E-1
7.802554407E2,-1.583062156E0,2.881712526E-2,1.074542820E-1
7.802655037E2,-1.650276923E0,-2.096277975E-1,-4.753271770E-1
7.802755667E2,-1.376816388E0,-3.284676316E-1,-2.921654856E-1
7.802856287E2,-1.517191225E0,-2.184244949E-1,-2.669657403E-1
7.802956917E2,-1.403413471E0,-2.346059333E-1,-2.439464217E-1
7.803057547E2,-1.418627927E0,-2.833645490E-1,-3.781218946E-1
7.803158177E2,-1.499257376E0,-1.919724222E-1,-5.656479478E-2
7.803258807E2,-1.335015082E0,-2.882487282E-1,-2.057950938E-1
7.803359437E2,-1.590469555E0,-4.512734860E-2,3.324902236E-1
7.803460057E2,-1.433171706E0,-1.014793047E-1,-1.348952651E-2
7.803560687E2,-1.379946402E0,-2.442219718E-1,1.698230231E-1
7.803661317E2,-1.548683305E0,-3.776864232E-1,-4.028983015E-1
7.803761947E2,-1.743525687E0,-2.157897395E-1,-1.338100219E-1
7.803862577E2,-1.487697138E0,-3.071997003E-1,-3.069957787E-1
7.803963207E2,-1.760998190E0,-4.320493028E-2,1.211063612E-1
7.804063827E2,-1.609058584E0,-2.441787024E-1,-1.114683956E-1
7.804164457E2,-1.780513565E0,5.576241061E-2,1.972762853E-1
7.804265087E2,-1.596680175E0,-1.531428172E-1,9.462490618E-2
7.804365717E2,-1.723389338E0,-1.270512253E-1,-7.325567186E-2
7.804466347E2,-1.521378855E0,-2.536318959E-1,2.015494305E-1
7.804566977E2,-1.715358187E0,-3.240050367E-1,-1.980533803E-1
7.804667597E2,-1.570008978E0,-2.400409202E-1,4.884769803E-1
7.804768227E2,-1.681793269E0,-9.225283697E-2,-6.422821409E-1
7.804868857E2,-1.382394632E0,-1.749140476E-1,5.948185372E-1
7.804969487E2,-1.454938112E0,-1.910105552E-1,-8.937703013E-2
7.805070117E2,-1.582434019E0,9.167790949E-2,9.782964814E-1
7.805170747E2,-1.356283159E0,-1.410659780E-1,6.145072818E-2
7.805271367E2,-1.430240643E0,-2.282701828E-1,6.002517700E-1
7.805371997E2,-1.500830131E0,-2.433539526E-1,6.158170581E-2
7.805472627E2,-1.470118069E0,-2.720020933E-1,3.141130096E-1
7.805573257E2,-1.222247727E0,-1.653294379E-1,-6.521575034E-2
7.805673887E2,-1.713723160E0,6.165888906E-3,5.362709516E-1
7.805774517E2,-1.412943117E0,-2.014658153E-1,4.785653651E-2
7.805875147E2,-1.497260990E0,8.607262239E-2,7.213329881E-1
7.805975767E2,-1.408994639E0,-2.046591260E-1,1.750708991E-1
7.806076397E2,-1.680381605E0,-4.413551465E-2,3.182756424E-1
7.806177027E2,-1.116285362E0,-3.658656920E-1,7.468233401E-1
7.806277657E2,-1.417644425E0,-1.793326423E-1,-2.822100163E-2
7.806378287E2,-1.469656139E0,-2.728283049E-1,7.805044717E-1
7.806478917E2,-1.572235744E0,-1.500537331E-1,-2.705951071E-1
7.806579537E2,-1.128695785E0,-1.817484194E-1,9.262615246E-1
7.806680167E2,-1.824339177E0,-1.310568604E-1,4.412776709E-2
7.806780797E2,-1.416701708E0,-1.018672675E-1,9.374805772E-1
7.806881427E2,-1.465856911E0,-2.325787036E-1,2.623078483E-1
7.806982057E2,-1.537342046E0,-3.399042007E-1,3.359950447E-1
7.807082687E2,-1.563161011E0,-3.084305392E-1,2.494597614E-2
7.807183307E2,-1.426132243E0,-3.807262444E-1,7.596199715E-1
7.807283937E2,-1.322156323E0,-2.307928178E-1,2.443580657E-1
7.807384567E2,-1.294396521E0,-6.687621340E-2,1.239266487E0
7.807485197E2,-1.258883457E0,-3.915280983E-2,4.822467721E-1
7.807585827E2,-1.491934031E0,-9.549760312E-2,9.667055458E-1
7.807686457E2,-1.444120910E0,-2.787641059E-1,2.524307317E-1
7.807787091E2,-1.331379137E0,-1.539199121E-1,8.840791261E-1
7.807887711E2,-1.575388708E0,-3.561654536E-1,-2.244091201E-1
7.807988341E2,-1.644445202E0,-1.847400011E-1,3.214886874E-1
7.808088971E2,-1.658586401E0,-4.311921009E-1,-2.384050155E-1
7.808189601E2,-1.764417204E0,-1.970383036E-1,3.493611950E-1
7.808290231E2,-1.567205530E0,-1.431769690E-1,9.012915748E-1
7.808390861E2,-2.029907984E0,6.163257658E-3,2.187548625E-1
7.808491481E2,-1.242543559E0,-7.454498291E-2,-5.031043750E-1
7.808592111E2,-1.809791159E0,-3.631003976E-1,-2.544636331E0
7.808692741E2,-1.454394760E0,-6.507832615E-1,-1.837629021E0
7.808793371E2,-1.572958459E0,-5.550536701E-1,-1.480071784E0
7.808894001E2,-1.023339557E0,-7.166904451E-1,-9.586235243E-1
7.808994631E2,-1.712242791E0,-8.252277777E-2,1.842078168E0
7.809095251E2,-1.247842013E0,3.298934752E-1,1.693157187E0
7.809195881E2,-1.105728434E0,-2.365277669E-1,-6.500437349E-1
7.809296511E2,-9.612373759E-1,-2.162999091E-1,5.635768640E-1
7.809397141E2,-9.383310547E-1,-2.986455162E-1,-6.795277351E-1
7.809497771E2,-4.592618790E-1,-5.381914696E-1,-6.820455462E-1
7.809598401E2,-1.187988013E0,-5.135254289E-1,-1.890659174E0
7.809699021E2,-4.504359455E-1,-5.707130983E-2,3.278849566E-1
7.809799651E2,-9.947873837E-1,-2.440863164E-1,-7.040106118E-1
7.809900281E2,-1.119521284E0,-1.174299243E-1,1.181558561E0
7.810000911E2,-1.348313112E0,-3.101592685E-1,5.315376306E-1
7.810101541E2,-1.280427961E0,-2.382942107E-1,1.618643194E0
7.810202171E2,-1.417083677E0,-2.652700478E-1,6.447900116E-1
7.810302801E2,-1.927490493E0,-1.871781439E-1,5.691036522E-1
7.810403421E2,-1.730041130E0,-2.806762916E-1,-4.238868821E-1
7.810504051E2,-1.793756047E0,-2.675282425E-1,-2.068635555E0
7.810604681E2,-2.399850939E0,-8.438176842E-1,9.325665772E-2
7.810705311E2,-1.369713044E0,-5.995530277E-2,1.599053267E0
7.810805941E2,-1.148308954E0,1.970345029E-1,1.343182619E0
7.810906571E2,-1.366568265E0,2.525475298E-1,-4.767691004E-1
7.811007191E2,-1.734094128E0,-1.350658576E-1,1.163921020E0
7.811107821E2,-1.993355577E0,-6.407089475E-1,-3.519311632E0
7.811208451E2,-6.318576517E-1,-1.012254040E0,-2.191182085E0
7.811309081E2,-1.181859620E0,-6.445393123E-1,-9.784163493E-1
7.811409711E2,-1.202386782E0,1.101285061E-1,2.151361377E0
7.811510341E2,1.926646594E-2,-3.205195114E-2,-1.190785468E-2
7.811610961E2,-1.216019054E0,2.831290524E-1,1.693515621E0
7.811711591E2,-4.747568543E-1,2.077695523E-1,9.941552997E-2
7.811812221E2,-1.090851655E0,-3.961547077E-2,1.079702404E0
7.811912851E2,1.222865120E-1,-8.206578863E-1,-4.600741303E-1
7.812013481E2,-8.671362340E-1,-4.676937832E-1,-6.242528361E-1
7.812114111E2,-3.367050429E-1,-1.350895388E-1,-2.510332471E-1
7.812214731E2,-6.984059094E-1,-1.928267004E-1,-7.723698252E-1
7.812315361E2,-5.883990984E-1,7.123311996E-2,-2.610197067E-1
7.812415991E2,-1.485223620E0,-2.112847522E-2,-6.907900572E-3
7.812516621E2,-4.247009607E-1,-2.317495684E-1,9.181005657E-1
7.812617251E2,-1.013458859E0,8.422621787E-3,7.228784072E-1
7.812717881E2,-6.701577182E-1,-1.861936189E-1,5.251425308E-1
7.812818511E2,-3.863238936E-1,-3.437504992E-2,-1.446298267E0
7.812919131E2,-8.613288525E-1,-8.432544512E-1,7.025733662E-1
7.813019761E2,-1.811961060E0,-9.088382837E-1,-1.106284431E0
7.813120391E2,-3.973012736E-1,-8.186584309E-2,1.939017402E0
7.813221021E2,3.115334738E-1,5.436187090E-1,8.851164222E-1
7.813321651E2,-1.585683316E0,4.013381182E-1,2.437768525E-1
7.813422281E2,-8.254138653E-1,-3.300080806E-1,-1.449899567E0
7.813522901E2,-1.053686899E0,-1.293487425E-1,8.615287542E-3
7.813623531E2,-3.398490907E-1,-4.560576779E-1,-7.370508885E-1
7.813724161E2,-1.127462461E0,-3.894133066E-1,-2.473658735E-1
7.813824791E2,-2.744794673E-1,-2.930001757E-1,1.347432375E-1
7.813925421E2,-1.462858787E-1,-3.588956648E-1,-6.063562632E-4
7.814026051E2,-7.934040872E-1,4.062981650E-2,1.333925307E-1
7.814126671E2,-7.592435570E-1,2.189250165E-1,-5.228650403E-1
7.814227301E2,-3.851899723E-1,-1.900533660E-1,-2.872561634E-1
7.814327931E2,-3.903419175E-1,1.258700877E-2,-6.297831327E-1
7.814428561E2,-4.263855800E-1,-4.413244486E-1,-3.471977252E-1
7.814529191E2,-5.616179006E-1,-1.659477809E-1,-8.281990403E-1
7.814629821E2,5.564087989E-2,-3.715962557E-1,7.915902078E-2
7.814730441E2,-6.609467456E-1,-3.259330098E-1,-1.178100518E0
7.814831071E2,-3.489291588E-1,-2.680346113E-1,2.692192572E-1
7.814931701E2,-4.729176857E-1,-1.573702079E-1,-7.818002146E-1
7.815032331E2,-3.213504007E-1,-5.796929598E-2,6.037834883E-2
7.815132961E2,-5.088343174E-1,5.561754584E-2,-6.872641861E-1
7.815233591E2,-2.952319482E-2,-1.563697493E-1,-4.125918156E-1
7.815334211E2,-2.873512354E-1,-2.307442859E-1,-1.140866618E0
7.815434841E2,-5.167476467E-1,-2.530091675E-1,-2.437768525E-1
7.815535471E2,-4.665827391E-1,-3.750005047E-1,-7.137889105E-1
7.815636101E2,-1.980258252E-2,-1.640048973E-1,2.693315238E-1
7.815736731E2,-5.590925978E-1,-1.638609096E-2,-5.034183705E-1
7.815837361E2,-2.501300350E-1,4.020998642E-2,6.508980131E-1
7.815937991E2,-5.410192562E-1,-1.084468469E-2,-3.822459358E-1
7.816038611E2,-4.762498311E-1,-9.735614061E-3,-2.398668194E-1
7.816139241E2,-4.762797616E-1,-2.986933172E-1,-1.042558551E-3
7.816239871E2,-2.370826311E-1,-2.759362462E-1,1.572018081E-1
7.816340501E2,-1.227946899E-1,-3.014961800E-1,1.605703890E-2
7.816441131E2,-8.700922939E-1,5.219794795E-2,-3.981965554E-1
7.816541761E2,-3.057452602E-1,-6.924389720E-2,4.004383779E-1
7.816642381E2,-5.163020524E-1,-9.564875364E-2,-3.468159020E-2
7.816743011E2,-4.109779841E-1,3.215968609E-3,1.093739814E0
7.816843641E2,-6.651535249E-1,6.518753752E-2,6.760433793E-1
7.816944271E2,-3.054769644E-1,6.186091036E-2,5.507574284E-1
7.817044901E2,-5.525519389E-1,-4.560345814E-2,1.045815450E-1
7.817145531E2,-6.403339948E-1,-1.758824927E-1,-1.165852940E-1
7.817246151E2,-6.543933325E-2,-1.085959509E-1,2.913784504E-1
7.817346781E2,-5.042535722E-1,6.008554950E-2,3.543652421E-1
7.817447411E2,-7.142821231E-1,2.389594777E-1,-4.979196489E-2
7.817548041E2,-1.448370666E-1,2.158809561E-1,4.574253416E-1
7.817648671E2,-2.180176931E-1,-1.011886981E-1,-4.150879920E-2
7.817749312E2,-1.617846730E-1,8.049861789E-3,1.219390047E-1
7.817849932E2,-3.668884432E-1,-3.204836972E-1,-1.653212517E-1
7.817950562E2,-5.832941137E-2,-1.116044895E-1,-5.771786571E-2
7.818051192E2,1.878748761E-1,-1.796744120E-1,4.378745914E-2
7.818151822E2,-4.357207695E-1,-8.760210782E-2,6.054908752E-2
7.818252452E2,-2.310857998E-2,-1.201091185E-2,-1.876675558E-1
7.818353082E2,-2.776923113E-1,7.622576505E-2,-1.221261156E-1
7.818453702E2,-3.144354835E-2,-2.303180239E-1,-6.369664371E-1
7.818554332E2,-1.401992744E-1,-1.237275217E-1,-3.860355163E-1
7.818654962E2,6.151855588E-2,-2.054483539E-1,-4.738700509E-2
7.818755592E2,1.048560900E-1,-2.417597093E-1,-3.253963816E-1
7.818856222E2,-2.245938190E-1,1.020342055E-1,7.002795035E-1
7.818956852E2,-5.079933051E-2,-1.778807786E-1,-2.076276112E-1
7.819057482E2,-5.982609758E-2,1.395576887E-1,-1.052621609E-1
7.819158102E2,2.276918749E-1,-4.584611759E-2,3.989315504E-1
7.819258732E2,-5.688809099E-2,7.380837992E-2,-7.050058079E-1
7.819359362E2,6.879505031E-2,-4.587038353E-2,-4.218766093E-1
7.819459992E2,-3.729912552E-1,-9.478058830E-2,-1.105810806E0
7.819560622E2,-2.597640172E-2,-4.039974318E-1,-3.886123842E-1
7.819661252E2,1.770725655E-1,-1.677683115E-2,1.405764198E-1
7.819761872E2,-6.046284109E-2,-2.826159592E-1,1.568761182E-1
7.819862502E2,-2.676559859E-1,1.293483040E-1,-4.512062430E-2
7.819963132E2,-1.135109377E-1,-2.046408534E-2,4.489562345E-1
7.820063762E2,-3.141516012E-1,-5.969203189E-2,-3.950846672E-1
7.820164392E2,-1.272692534E-1,-2.192241016E-1,-6.495180702E-1
7.820265022E2,-3.407407911E-1,-1.538611476E-1,-5.046269900E-1
7.820365652E2,-6.278804122E-2,-4.144871905E-2,2.320075768E-1
7.820466272E2,-7.957572626E-2,-8.856441334E-2,-4.733385390E-1
7.820566902E2,-2.178296138E-1,8.644947544E-2,3.624770844E-1
7.820667532E2,-2.477820308E-1,1.260801490E-1,-7.247857690E-1
7.820768162E2,-6.755361333E-3,-1.108776806E-1,2.749308175E-1
7.820868792E2,1.353696753E-1,-1.266809504E-1,-3.851344603E-1
7.820969412E2,3.952910739E-1,-1.202770798E-1,4.455309355E-1
7.821070042E2,1.753960591E-1,-1.396902743E-1,-7.360814202E-1
7.821170672E2,1.749495694E-1,2.579161508E-1,2.770825928E-1
7.821271302E2,3.723617659E-1,-1.513531306E-1,-3.006152970E-1
7.821371932E2,1.396176409E-1,-2.304064630E-1,-9.508350331E-1
7.821472562E2,-1.135070456E-1,-2.031053746E-1,-7.159915566E-3
7.821573192E2,7.734059519E-1,3.374340445E-2,3.353816718E-1
7.821673812E2,3.359781243E-1,4.630790144E-2,4.865514922E-1
7.821774442E2,-2.442827828E-1,7.616056859E-2,-4.138530600E-1
7.821875072E2,-5.109339064E-2,-2.871555912E-1,2.052980804E-1
7.821975702E2,4.662104177E-1,-1.259420085E-1,-1.130524063E-1
7.822076332E2,7.562312908E-1,7.585446686E-3,1.124853433E0
7.822176962E2,-1.987496009E-1,3.285989016E-2,-1.756801790E-1
7.822277582E2,1.598577596E-1,7.930403173E-2,9.901628208E-1
7.822378212E2,3.506436721E-1,8.205821648E-2,-4.921887928E-1
7.822478842E2,-2.888466426E-1,2.173234642E-2,6.604517788E-1
7.822579472E2,-2.137723039E-1,-1.141914439E-1,5.245712578E-2
7.822680102E2,3.787383008E-1,6.689346269E-2,1.024906392E0
7.822780732E2,1.969063393E-1,-1.439947021E-1,2.825760520E-1
7.822881352E2,-4.258486229E-1,1.248393698E-1,9.888284862E-1
7.822981982E2,-2.960939740E-1,-7.332042977E-2,4.534778863E-1
7.823082612E2,6.563108537E-2,-3.215413123E-2,1.063465270E0
7.823183242E2,-3.435858635E-1,-9.826304376E-2,1.115385622E-1
